date,year,month,week_of_year,district,state,population,rainfall_mm,rainfall_7d_mm,rainfall_30d_mm,flood_risk_score,flood_severity,affected_population,demand_food_packets,demand_water_liters,demand_ors_packets,demand_medical_kits,demand_tarpaulins
2023-03-20,2023,3,12,Kendrapara,Odisha,1439891,6.6,34.3,145.0,0.038,0.038,307,107,35512,38,5,54
2023-03-20,2023,3,12,Jagatsinghpur,Odisha,1136605,5.3,28.8,103.8,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Balasore,Odisha,2317419,4.1,27.8,131.8,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Bhadrak,Odisha,1506522,5.0,36.8,128.7,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Cuttack,Odisha,2618708,4.1,32.8,109.4,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Jajpur,Odisha,1826275,7.7,54.7,121.6,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Mayurbhanj,Odisha,2513895,4.2,21.1,109.7,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Ganjam,Odisha,3520151,10.7,56.7,223.8,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Khordha,Odisha,2246341,4.8,25.4,130.7,0.074,0.065,1077,272,125534,226,17,225
2023-03-20,2023,3,12,Darbhanga,Bihar,3921971,5.9,47.1,115.8,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Sitamarhi,Bihar,3419622,5.0,36.7,95.2,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Madhubani,Bihar,4476044,5.0,22.0,145.4,0.012,0.01,241,85,25436,7,4,51
2023-03-20,2023,3,12,Supaul,Bihar,2218876,3.7,30.7,66.5,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Saharsa,Bihar,1900661,10.0,68.8,281.1,0.069,0.051,416,114,43391,60,7,93
2023-03-20,2023,3,12,Khagaria,Bihar,1666886,5.6,24.1,105.8,0.031,0.033,746,265,89988,68,15,164
2023-03-20,2023,3,12,Katihar,Bihar,3071029,3.7,19.8,57.7,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Muzaffarpur,Bihar,4801062,7.3,46.4,174.3,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Bhagalpur,Bihar,3037766,8.8,50.5,159.8,0.0,0.0,0,0,0,0,0,0
2023-03-20,2023,3,12,Gopalganj,Bihar,2562012,6.6,47.9,150.9,0.001,0.001,0,0,0,0,0,0
2023-03-27,2023,3,13,Puri,Odisha,1497888,5.8,25.8,109.8,0.0,0.0,0,0,0,0,0,0
2023-03-27,2023,3,13,Kendrapara,Odisha,1439891,5.8,24.3,161.3,0.0,0.0,0,0,0,0,0,0
2023-03-27,2023,3,13,Jagatsinghpur,Odisha,1136605,6.7,30.2,220.9,0.041,0.043,458,149,51541,62,8,88
2023-03-27,2023,3,13,Balasore,Odisha,2317419,6.2,39.9,138.2,0.035,0.038,661,219,67586,71,13,144
2023-03-27,2023,3,13,Bhadrak,Odisha,1506522,5.1,23.9,150.5,0.053,0.044,990,256,110532,125,17,171
2023-03-27,2023,3,13,Cuttack,Odisha,2618708,0.1,0.6,2.8,0.0,0.0,0,0,0,0,0,0
2023-03-27,2023,3,13,Jajpur,Odisha,1826275,5.3,40.4,157.3,0.0,0.0,0,0,0,0,0,0
2023-03-27,2023,3,13,Mayurbhanj,Odisha,2513895,4.2,27.1,83.5,0.055,0.057,2200,744,200333,372,37,462
2023-03-27,2023,3,13,Ganjam,Odisha,3520151,7.1,31.8,172.1,0.0,0.0,0,0,0,0,0,0
2023-03-27,2023,3,13,Khordha,Odisha,2246341,5.8,45.9,183.3,0.031,0.027,589,169,69628,48,12,100
2023-03-27,2023,3,13,Darbhanga,Bihar,3921971,8.1,43.0,124.3,0.025,0.024,506,147,54119,34,8,115
2023-03-27,2023,3,13,Sitamarhi,Bihar,3419622,2.6,11.3,46.4,0.0,0.0,0,0,0,0,0,0
2023-03-27,2023,3,13,Madhubani,Bihar,4476044,5.5,26.0,123.7,0.053,0.051,742,179,88388,118,12,145
2023-03-27,2023,3,13,Supaul,Bihar,2218876,8.2,67.6,237.6,0.0,0.0,0,0,0,0,0,0
2023-03-27,2023,3,13,Saharsa,Bihar,1900661,3.0,20.4,95.8,0.01,0.01,128,37,12896,3,2,25
2023-03-27,2023,3,13,Khagaria,Bihar,1666886,3.1,21.9,87.5,0.0,0.0,0,0,0,0,0,0
2023-03-27,2023,3,13,Katihar,Bihar,3071029,3.9,17.5,62.9,0.03,0.033,391,134,38785,34,7,78
2023-03-27,2023,3,13,Muzaffarpur,Bihar,4801062,4.4,37.0,71.0,0.084,0.075,2957,967,274263,682,69,583
2023-03-27,2023,3,13,Bhagalpur,Bihar,3037766,4.4,26.3,102.0,0.0,0.0,0,0,0,0,0,0
2023-03-27,2023,3,13,Gopalganj,Bihar,2562012,5.1,40.8,108.6,0.041,0.031,330,97,29871,32,7,69
2023-04-03,2023,4,14,Puri,Odisha,1497888,96.1,597.0,2356.6,0.394,0.305,11546,3521,1308561,10229,193,2376
2023-04-03,2023,4,14,Kendrapara,Odisha,1439891,99.8,668.8,1524.3,0.372,0.368,3798,1269,425268,4346,64,855
2023-04-03,2023,4,14,Jagatsinghpur,Odisha,1136605,87.1,408.0,1387.2,0.256,0.185,4516,1258,485497,2556,105,1006
2023-04-03,2023,4,14,Balasore,Odisha,2317419,122.5,516.2,1872.2,0.354,0.313,22613,7581,2336802,23093,509,3983
2023-04-03,2023,4,14,Bhadrak,Odisha,1506522,95.8,567.3,2103.0,0.303,0.248,8186,2681,742841,6493,191,1775
2023-04-03,2023,4,14,Cuttack,Odisha,2618708,63.9,492.7,2052.8,0.343,0.281,18489,5097,1870799,15496,412,3306
2023-04-03,2023,4,14,Jajpur,Odisha,1826275,76.9,340.1,2043.8,0.259,0.201,6672,2150,689830,4344,147,1243
2023-04-03,2023,4,14,Mayurbhanj,Odisha,2513895,32.3,245.3,489.4,0.146,0.128,6938,2371,812676,2653,158,1194
2023-04-03,2023,4,14,Ganjam,Odisha,3520151,110.8,467.4,2705.1,0.265,0.23,7200,2320,799800,5182,159,1360
2023-04-03,2023,4,14,Khordha,Odisha,2246341,99.9,513.5,1997.7,0.264,0.245,17667,4937,2042453,12333,406,3271
2023-04-03,2023,4,14,Darbhanga,Bihar,3921971,35.2,195.6,753.1,0.476,0.428,75955,25150,7854068,93288,1734,16878
2023-04-03,2023,4,14,Sitamarhi,Bihar,3419622,159.9,919.8,2828.3,0.369,0.305,33322,11073,3867922,27581,662,6212
2023-04-03,2023,4,14,Madhubani,Bihar,4476044,51.2,336.8,1424.3,0.409,0.412,34164,8559,3284508,43063,557,6133
2023-04-03,2023,4,14,Supaul,Bihar,2218876,80.8,540.4,1685.7,0.399,0.364,22816,8124,2229125,25264,434,4456
2023-04-03,2023,4,14,Saharsa,Bihar,1900661,97.1,487.7,2276.5,0.365,0.319,14613,4165,1415782,13820,239,2696
2023-04-03,2023,4,14,Khagaria,Bihar,1666886,110.9,799.1,2926.8,0.399,0.409,8259,2502,767376,10695,166,1805
2023-04-03,2023,4,14,Katihar,Bihar,3071029,85.9,540.1,1332.3,0.396,0.36,38140,10222,4589218,45142,696,8115
2023-04-03,2023,4,14,Muzaffarpur,Bihar,4801062,93.2,635.5,2776.4,0.342,0.281,51051,17508,5633094,42768,1069,10914
2023-04-03,2023,4,14,Bhagalpur,Bihar,3037766,130.1,770.2,3527.0,0.269,0.203,16519,5300,1779151,10571,380,3630
2023-04-03,2023,4,14,Gopalganj,Bihar,2562012,105.5,642.2,2215.9,0.327,0.344,25456,7640,2901089,26577,582,4484
2023-04-10,2023,4,15,Puri,Odisha,1497888,70.6,363.4,1287.2,0.371,0.295,14688,4680,1417217,12397,246,2862
2023-04-10,2023,4,15,Kendrapara,Odisha,1439891,54.4,419.4,1651.6,0.373,0.277,6026,1978,702956,4585,139,1046
2023-04-10,2023,4,15,Jagatsinghpur,Odisha,1136605,85.7,693.9,1830.7,0.371,0.356,5536,1542,624404,6473,132,1210
2023-04-10,2023,4,15,Balasore,Odisha,2317419,91.8,755.4,2340.4,0.292,0.269,21981,7725,2445484,19163,382,4400
2023-04-10,2023,4,15,Bhadrak,Odisha,1506522,39.4,200.8,1224.3,0.246,0.217,7152,1953,855234,4749,114,1330
2023-04-10,2023,4,15,Cuttack,Odisha,2618708,173.9,1388.8,4826.2,0.425,0.456,35097,12533,3728909,49392,584,7254
2023-04-10,2023,4,15,Jajpur,Odisha,1826275,79.2,499.8,1749.0,0.358,0.389,19203,4899,1731332,23622,391,3267
2023-04-10,2023,4,15,Mayurbhanj,Odisha,2513895,119.1,974.5,1901.7,0.206,0.155,1580,543,144543,675,28,355
2023-04-10,2023,4,15,Ganjam,Odisha,3520151,126.7,949.8,3482.1,0.38,0.38,12484,3879,1410392,14408,200,2280
2023-04-10,2023,4,15,Khordha,Odisha,2246341,131.7,623.7,1984.6,0.324,0.284,13982,4717,1327861,11381,232,2712
2023-04-10,2023,4,15,Darbhanga,Bihar,3921971,60.0,316.2,1150.6,0.368,0.304,31334,9165,2859182,28191,713,5516
2023-04-10,2023,4,15,Sitamarhi,Bihar,3419622,86.5,368.6,1691.9,0.407,0.296,27388,7612,3140489,25481,540,5577
2023-04-10,2023,4,15,Madhubani,Bihar,4476044,37.2,177.8,809.0,0.404,0.298,23353,7153,2481572,19306,375,4094
2023-04-10,2023,4,15,Supaul,Bihar,2218876,88.2,515.1,1707.5,0.377,0.296,13502,3380,1296201,11771,226,2976
2023-04-10,2023,4,15,Saharsa,Bihar,1900661,54.1,261.3,1000.3,0.459,0.343,8112,2358,786770,9001,192,1715
2023-04-10,2023,4,15,Khagaria,Bihar,1666886,69.5,486.1,1115.3,0.416,0.451,28701,7979,3260456,35045,545,6421
2023-04-10,2023,4,15,Katihar,Bihar,3071029,123.1,703.2,2715.7,0.265,0.265,30852,8021,3022635,24451,645,6110
2023-04-10,2023,4,15,Muzaffarpur,Bihar,4801062,113.8,671.7,1790.4,0.381,0.297,34187,12009,3662399,30602,744,6124
2023-04-10,2023,4,15,Bhagalpur,Bihar,3037766,76.8,643.1,2361.5,0.257,0.25,14177,4346,1400857,10994,274,2512
2023-04-10,2023,4,15,Gopalganj,Bihar,2562012,110.2,784.2,1843.1,0.29,0.297,28054,9167,3107907,23643,655,5221
2023-04-17,2023,4,16,Puri,Odisha,1497888,109.6,627.7,3483.6,0.292,0.258,4207,1493,443780,3265,80,926
2023-04-17,2023,4,16,Kendrapara,Odisha,1439891,121.2,648.1,2398.6,0.39,0.388,22404,6547,2587880,24391,424,4352
2023-04-17,2023,4,16,Jagatsinghpur,Odisha,1136605,53.6,301.2,821.2,0.334,0.328,12361,3634,1228953,12005,290,2549
2023-04-17,2023,4,16,Balasore,Odisha,2317419,59.2,272.4,977.5,0.363,0.323,25585,8517,2864059,26831,420,5662
2023-04-17,2023,4,16,Bhadrak,Odisha,1506522,54.4,384.4,1317.1,0.329,0.277,6024,1781,583018,4596,137,1238
2023-04-17,2023,4,16,Cuttack,Odisha,2618708,62.1,486.7,1289.8,0.244,0.208,15784,4167,1736504,9710,315,3428
2023-04-17,2023,4,16,Jajpur,Odisha,1826275,74.8,443.1,2091.0,0.254,0.229,14650,3601,1426811,9506,321,2899
2023-04-17,2023,4,16,Mayurbhanj,Odisha,2513895,42.8,212.8,1371.9,0.178,0.192,3253,871,356537,1939,62,663
2023-04-17,2023,4,16,Ganjam,Odisha,3520151,99.1,718.4,1684.0,0.308,0.304,8709,2615,921823,8392,140,1937
2023-04-17,2023,4,16,Khordha,Odisha,2246341,86.1,419.4,1352.4,0.263,0.265,6719,1649,628875,5399,134,1241
2023-04-17,2023,4,16,Darbhanga,Bihar,3921971,81.9,521.7,2343.2,0.314,0.274,27077,7839,3067251,22470,612,4690
2023-04-17,2023,4,16,Sitamarhi,Bihar,3419622,80.8,428.8,2637.6,0.404,0.436,25464,7434,2397746,31731,445,4452
2023-04-17,2023,4,16,Madhubani,Bihar,4476044,36.9,308.4,894.9,0.392,0.33,62861,19769,5861975,62296,1227,13572
2023-04-17,2023,4,16,Supaul,Bihar,2218876,56.2,346.7,1367.2,0.472,0.41,10220,3563,1128652,12496,210,1868
2023-04-17,2023,4,16,Saharsa,Bihar,1900661,152.8,984.3,3614.1,0.392,0.347,24600,8127,2776779,24310,515,5331
2023-04-17,2023,4,16,Khagaria,Bihar,1666886,145.4,1132.4,2635.9,0.394,0.324,16000,4396,1902458,14592,301,3674
2023-04-17,2023,4,16,Katihar,Bihar,3071029,83.7,461.7,2474.6,0.258,0.212,6397,2251,634890,4270,117,1156
2023-04-17,2023,4,16,Muzaffarpur,Bihar,4801062,132.9,843.8,3642.0,0.314,0.228,32629,8504,3743335,22590,715,5963
2023-04-17,2023,4,16,Bhagalpur,Bihar,3037766,138.2,1109.0,2636.3,0.282,0.287,8208,2389,975271,7689,150,1490
2023-04-17,2023,4,16,Gopalganj,Bihar,2562012,89.4,410.0,1915.2,0.296,0.209,6917,2407,714732,3976,146,1572
2023-04-24,2023,4,17,Puri,Odisha,1497888,173.6,1399.7,3914.2,0.314,0.304,10233,3637,1075690,10037,205,2149
2023-04-24,2023,4,17,Kendrapara,Odisha,1439891,118.7,821.0,1822.9,0.381,0.269,11500,2917,1285805,8941,233,2075
2023-04-24,2023,4,17,Jagatsinghpur,Odisha,1136605,77.5,542.2,1380.1,0.291,0.236,3194,1097,350261,2248,75,683
2023-04-24,2023,4,17,Balasore,Odisha,2317419,97.4,465.5,2645.1,0.359,0.28,11779,3547,1109664,8961,219,2585
2023-04-24,2023,4,17,Bhadrak,Odisha,1506522,69.6,566.4,1519.8,0.352,0.358,9075,2245,1061947,10581,196,1962
2023-04-24,2023,4,17,Cuttack,Odisha,2618708,0.0,0.0,0.0,0.272,0.266,11014,3381,1030505,9090,192,1984
2023-04-24,2023,4,17,Jajpur,Odisha,1826275,64.8,361.4,1035.6,0.247,0.265,4567,1480,484580,3668,76,843
2023-04-24,2023,4,17,Mayurbhanj,Odisha,2513895,84.6,517.9,2101.1,0.292,0.255,21505,7093,2134062,17479,433,4465
2023-04-24,2023,4,17,Ganjam,Odisha,3520151,89.1,657.3,2344.0,0.359,0.313,40167,10146,4320299,34270,692,8271
2023-04-24,2023,4,17,Khordha,Odisha,2246341,51.8,425.1,1117.2,0.216,0.2,9534,2359,1053408,5739,181,1658
2023-04-24,2023,4,17,Darbhanga,Bihar,3921971,115.6,570.0,2191.0,0.395,0.309,48669,15768,5695638,48799,1140,9692
2023-04-24,2023,4,17,Sitamarhi,Bihar,3419622,139.0,777.7,2140.9,0.386,0.321,37450,9543,4268198,38371,629,6586
2023-04-24,2023,4,17,Madhubani,Bihar,4476044,71.7,461.4,1701.7,0.311,0.324,16492,5338,1757056,16802,308,3270
2023-04-24,2023,4,17,Supaul,Bihar,2218876,79.0,360.3,2358.4,0.283,0.305,19380,4775,2180696,16752,423,3799
2023-04-24,2023,4,17,Saharsa,Bihar,1900661,89.9,538.9,2540.4,0.377,0.284,8644,2161,939152,7320,202,1853
2023-04-24,2023,4,17,Khagaria,Bihar,1666886,70.8,376.6,1715.9,0.401,0.283,17790,5929,1620226,16155,285,3146
2023-04-24,2023,4,17,Katihar,Bihar,3071029,90.6,678.9,1650.2,0.291,0.294,11224,4027,1303493,10364,232,2071
2023-04-24,2023,4,17,Muzaffarpur,Bihar,4801062,87.8,517.5,2384.1,0.296,0.227,25643,8287,2530129,18449,498,4609
2023-04-24,2023,4,17,Bhagalpur,Bihar,3037766,68.9,335.0,1731.1,0.261,0.281,32982,9197,3841976,30374,605,7398
2023-04-24,2023,4,17,Gopalganj,Bihar,2562012,147.7,846.5,4864.6,0.279,0.203,16948,4219,1535136,11210,388,3248
2023-05-01,2023,5,18,Puri,Odisha,1497888,174.4,1434.1,5156.1,0.668,0.719,27113,8238,3160870,59394,607,6192
2023-05-01,2023,5,18,Kendrapara,Odisha,1439891,122.4,575.0,2436.7,0.753,0.727,9612,2525,956849,22542,157,1662
2023-05-01,2023,5,18,Jagatsinghpur,Odisha,1136605,78.1,407.6,1430.9,0.675,0.629,7883,2781,734134,16230,175,1731
2023-05-01,2023,5,18,Balasore,Odisha,2317419,194.2,1482.0,4863.3,0.537,0.495,17055,4940,1603033,27698,366,2948
2023-05-01,2023,5,18,Bhadrak,Odisha,1506522,305.0,1403.7,8226.7,0.529,0.407,15106,4759,1521917,18025,343,2848
2023-05-01,2023,5,18,Cuttack,Odisha,2618708,222.5,1077.4,3522.1,0.647,0.666,69152,23464,6635868,147371,1159,15420
2023-05-01,2023,5,18,Jajpur,Odisha,1826275,178.4,1205.1,3786.7,0.571,0.446,22786,7266,2750307,32427,443,4889
2023-05-01,2023,5,18,Mayurbhanj,Odisha,2513895,148.5,888.9,4898.1,0.345,0.295,6391,1585,710993,5426,146,1271
2023-05-01,2023,5,18,Ganjam,Odisha,3520151,236.1,1405.8,6675.8,0.509,0.502,75917,26028,8804442,118108,1795,13000
2023-05-01,2023,5,18,Khordha,Odisha,2246341,198.8,1169.4,4504.1,0.443,0.356,12277,3102,1171818,13293,265,2631
2023-05-01,2023,5,18,Darbhanga,Bihar,3921971,204.9,1143.4,3483.3,0.732,0.79,131653,46942,13382592,327893,2222,29127
2023-05-01,2023,5,18,Sitamarhi,Bihar,3419622,169.7,920.6,5479.8,0.659,0.686,128573,43349,15082427,283766,3011,29065
2023-05-01,2023,5,18,Madhubani,Bihar,4476044,97.6,673.7,1681.2,0.629,0.493,99467,31622,10916685,160521,2122,19480
2023-05-01,2023,5,18,Supaul,Bihar,2218876,101.8,546.5,1591.5,0.657,0.528,58337,19098,6349276,99888,1056,11939
2023-05-01,2023,5,18,Saharsa,Bihar,1900661,78.1,406.7,2364.9,0.678,0.504,50810,14471,4936658,74207,979,10308
2023-05-01,2023,5,18,Khagaria,Bihar,1666886,77.3,469.7,1557.0,0.788,0.673,39296,12248,3668951,83527,842,7384
2023-05-01,2023,5,18,Katihar,Bihar,3071029,203.6,872.8,6028.4,0.583,0.528,62783,20225,6505237,93282,1461,13461
2023-05-01,2023,5,18,Muzaffarpur,Bihar,4801062,46.6,293.2,1388.8,0.728,0.513,124654,30616,13543814,185597,2670,21830
2023-05-01,2023,5,18,Bhagalpur,Bihar,3037766,234.6,1472.4,3874.4,0.556,0.398,40747,10119,3728171,47889,720,7426
2023-05-01,2023,5,18,Gopalganj,Bihar,2562012,44.8,229.6,1087.9,0.633,0.517,14870,4787,1601449,21734,307,3380
2023-05-08,2023,5,19,Puri,Odisha,1497888,164.0,756.5,3813.7,0.655,0.466,18594,6491,1933301,26239,321,3178
2023-05-08,2023,5,19,Kendrapara,Odisha,1439891,196.2,1437.9,3830.0,0.62,0.564,20310,6046,1915867,34446,332,4476
2023-05-08,2023,5,19,Jagatsinghpur,Odisha,1136605,197.4,1326.1,3607.8,0.673,0.601,29940,8530,3193354,50345,665,6723
2023-05-08,2023,5,19,Balasore,Odisha,2317419,227.4,1042.8,4420.5,0.554,0.49,29470,9264,3152819,39764,502,5101
2023-05-08,2023,5,19,Bhadrak,Odisha,1506522,170.2,1326.7,4212.1,0.569,0.442,23858,7172,2436094,30836,505,4940
2023-05-08,2023,5,19,Cuttack,Odisha,2618708,182.7,1255.8,4503.7,0.607,0.607,25702,9005,2512974,44579,578,4884
2023-05-08,2023,5,19,Jajpur,Odisha,1826275,129.1,840.7,2472.7,0.556,0.552,16249,5653,1640449,26762,263,3713
2023-05-08,2023,5,19,Mayurbhanj,Odisha,2513895,146.9,1184.4,4664.1,0.457,0.418,17892,5339,1779916,22184,416,3344
2023-05-08,2023,5,19,Ganjam,Odisha,3520151,169.4,1112.8,5040.5,0.617,0.443,63825,19368,6494821,89330,1157,14279
2023-05-08,2023,5,19,Khordha,Odisha,2246341,220.7,1411.6,4155.0,0.548,0.519,50951,12299,5135463,84531,1072,10542
2023-05-08,2023,5,19,Darbhanga,Bihar,3921971,201.5,1511.7,4479.8,0.679,0.525,22965,6905,2544327,33706,444,4687
2023-05-08,2023,5,19,Sitamarhi,Bihar,3419622,130.2,879.5,3651.9,0.668,0.637,104255,32296,12049661,212280,2332,21323
2023-05-08,2023,5,19,Madhubani,Bihar,4476044,196.1,1503.9,5830.6,0.638,0.669,97032,34137,9299437,211884,1984,17449
2023-05-08,2023,5,19,Supaul,Bihar,2218876,103.4,530.0,1871.3,0.771,0.549,57325,17104,6883589,93254,1303,13075
2023-05-08,2023,5,19,Saharsa,Bihar,1900661,217.7,1680.6,4702.9,0.67,0.523,47512,14806,4287740,79025,1123,8197
2023-05-08,2023,5,19,Khagaria,Bihar,1666886,216.3,1439.6,7096.5,0.652,0.695,21701,6963,2383389,41713,362,4430
2023-05-08,2023,5,19,Katihar,Bihar,3071029,229.3,1193.2,5737.7,0.474,0.404,56979,15767,6648383,67618,1175,10665
2023-05-08,2023,5,19,Muzaffarpur,Bihar,4801062,188.3,1430.5,4992.6,0.644,0.529,100913,35838,11067546,174928,1860,22277
2023-05-08,2023,5,19,Bhagalpur,Bihar,3037766,215.3,1547.3,5092.0,0.576,0.561,96120,27884,11460385,147266,1548,19188
2023-05-08,2023,5,19,Gopalganj,Bihar,2562012,132.0,939.0,3279.9,0.673,0.549,31270,7779,3319020,50987,572,7136
2023-05-15,2023,5,20,Puri,Odisha,1497888,168.1,1074.5,3107.6,0.692,0.664,62243,21647,5721394,112950,1474,11327
2023-05-15,2023,5,20,Kendrapara,Odisha,1439891,110.9,858.7,1899.1,0.708,0.678,11229,2906,1183339,20770,197,2000
2023-05-15,2023,5,20,Jagatsinghpur,Odisha,1136605,233.9,1334.4,3688.1,0.657,0.642,7441,2279,696715,14831,172,1691
2023-05-15,2023,5,20,Balasore,Odisha,2317419,315.6,1376.0,9106.1,0.688,0.745,60560,20302,6926239,142998,1336,11076
2023-05-15,2023,5,20,Bhadrak,Odisha,1506522,122.2,878.9,1840.7,0.569,0.607,48405,15584,4464186,93896,1113,10226
2023-05-15,2023,5,20,Cuttack,Odisha,2618708,175.6,844.7,4713.8,0.718,0.732,35324,11841,3256115,79005,790,6314
2023-05-15,2023,5,20,Jajpur,Odisha,1826275,44.1,297.7,998.4,0.595,0.476,16650,5723,1568068,21981,279,2904
2023-05-15,2023,5,20,Mayurbhanj,Odisha,2513895,121.6,574.0,2029.9,0.35,0.321,27524,8687,2939184,26159,579,6168
2023-05-15,2023,5,20,Ganjam,Odisha,3520151,124.3,819.9,3037.4,0.556,0.489,60035,19254,5428586,87792,1353,12117
2023-05-15,2023,5,20,Khordha,Odisha,2246341,197.0,1316.4,5492.2,0.36,0.348,11046,3768,1281327,11317,188,2281
2023-05-15,2023,5,20,Darbhanga,Bihar,3921971,245.9,1358.6,4851.9,0.704,0.737,131832,33000,14628728,306289,2357,30065
2023-05-15,2023,5,20,Sitamarhi,Bihar,3419622,197.9,1075.0,5137.3,0.695,0.631,136127,39341,12918133,274787,2223,30369
2023-05-15,2023,5,20,Madhubani,Bihar,4476044,172.7,1242.8,3636.0,0.617,0.64,118287,33997,11769432,209638,2498,22692
2023-05-15,2023,5,20,Supaul,Bihar,2218876,182.7,976.7,5623.4,0.713,0.777,102682,24884,11973918,225576,1933,23565
2023-05-15,2023,5,20,Saharsa,Bihar,1900661,272.1,1497.8,5890.3,0.635,0.597,66906,18325,6492694,108412,1178,12427
2023-05-15,2023,5,20,Khagaria,Bihar,1666886,167.9,794.6,4063.3,0.645,0.501,44566,12338,4107971,71419,856,9769
2023-05-15,2023,5,20,Katihar,Bihar,3071029,161.4,979.7,4041.6,0.487,0.419,37353,12009,3821679,48734,811,8028
2023-05-15,2023,5,20,Muzaffarpur,Bihar,4801062,151.5,1115.5,4750.6,0.625,0.601,104418,32072,11427043,206922,1722,17883
2023-05-15,2023,5,20,Bhagalpur,Bihar,3037766,157.1,1064.1,4488.3,0.573,0.571,72485,21501,7784632,129867,1653,12876
2023-05-15,2023,5,20,Gopalganj,Bihar,2562012,115.6,808.9,2558.2,0.564,0.449,9494,3238,972626,12349,192,1684
2023-05-22,2023,5,21,Puri,Odisha,1497888,254.7,1857.0,7358.4,0.596,0.529,20624,7007,1953271,34180,476,3860
2023-05-22,2023,5,21,Kendrapara,Odisha,1439891,165.2,843.8,5066.0,0.633,0.505,16515,5724,1580932,26936,291,3711
2023-05-22,2023,5,21,Jagatsinghpur,Odisha,1136605,89.5,555.2,1937.2,0.625,0.488,13035,4244,1504954,20290,287,2220
2023-05-22,2023,5,21,Balasore,Odisha,2317419,82.8,373.4,2339.3,0.573,0.583,69113,23970,7452905,132886,1373,15412
2023-05-22,2023,5,21,Bhadrak,Odisha,1506522,97.7,441.2,1810.3,0.559,0.568,48258,13513,5788779,87250,859,9900
2023-05-22,2023,5,21,Cuttack,Odisha,2618708,70.2,536.6,1747.7,0.576,0.441,25233,8059,2373781,34678,547,4699
2023-05-22,2023,5,21,Jajpur,Odisha,1826275,203.3,1493.9,5933.7,0.501,0.454,13911,4325,1579890,17058,235,2760
2023-05-22,2023,5,21,Mayurbhanj,Odisha,2513895,182.7,837.9,3804.1,0.389,0.399,33484,10292,3770225,36383,789,6076
2023-05-22,2023,5,21,Ganjam,Odisha,3520151,146.0,1043.9,2798.5,0.516,0.372,11186,3029,1046015,12157,194,2132
2023-05-22,2023,5,21,Khordha,Odisha,2246341,266.5,1373.8,6276.2,0.45,0.462,55802,17124,5740245,79416,1109,10037
2023-05-22,2023,5,21,Darbhanga,Bihar,3921971,186.8,1287.1,3755.2,0.741,0.8,104301,29915,11334690,253620,1911,20654
2023-05-22,2023,5,21,Sitamarhi,Bihar,3419622,239.1,1127.0,6814.1,0.661,0.506,38615,10812,4651098,59613,858,7851
2023-05-22,2023,5,21,Madhubani,Bihar,4476044,244.0,1669.1,7600.1,0.687,0.646,157725,41181,15378978,302300,3598,30849
2023-05-22,2023,5,21,Supaul,Bihar,2218876,75.3,570.7,1400.1,0.801,0.751,72834,21004,8118189,148588,1655,13902
2023-05-22,2023,5,21,Saharsa,Bihar,1900661,119.0,593.7,2619.2,0.737,0.751,73333,21128,8711437,162273,1379,13103
2023-05-22,2023,5,21,Khagaria,Bihar,1666886,148.3,680.3,3459.9,0.651,0.68,40491,12052,3937076,77079,719,8263
2023-05-22,2023,5,21,Katihar,Bihar,3071029,72.1,423.7,1820.0,0.609,0.612,47568,12965,5339969,87519,1087,8688
2023-05-22,2023,5,21,Muzaffarpur,Bihar,4801062,123.2,820.1,2477.2,0.649,0.481,85072,25591,8894990,124942,1614,17882
2023-05-22,2023,5,21,Bhagalpur,Bihar,3037766,187.1,1241.7,4445.8,0.513,0.385,21416,5898,2069108,27002,499,4342
2023-05-22,2023,5,21,Gopalganj,Bihar,2562012,321.8,1441.6,5116.2,0.63,0.558,10821,2657,1022063,19595,239,2132
2023-05-29,2023,5,22,Puri,Odisha,1497888,288.5,1786.7,4660.0,0.614,0.612,10062,3001,1171154,17051,217,1738
2023-05-29,2023,5,22,Kendrapara,Odisha,1439891,163.9,855.4,5193.0,0.709,0.674,40109,11691,3939293,81616,759,8873
2023-05-29,2023,5,22,Jagatsinghpur,Odisha,1136605,163.3,1259.9,2531.2,0.641,0.521,5812,1809,576708,9915,121,1183
2023-05-29,2023,5,22,Balasore,Odisha,2317419,261.9,1190.3,8322.4,0.7,0.686,94970,33990,9910983,207240,1958,21712
2023-05-29,2023,5,22,Bhadrak,Odisha,1506522,145.2,876.6,2381.1,0.537,0.423,6937,2070,677422,8751,115,1394
2023-05-29,2023,5,22,Cuttack,Odisha,2618708,209.5,1573.6,6758.9,0.607,0.536,32773,11683,3319108,47546,739,5904
